mode,rep,client,server,stream_idx,gbps
full-mesh,3,srv02,st07,6,0.9940374899930432
full-mesh,3,srv02,st07,7,1.1007243811153185
full-mesh,3,srv02,st07,8,11.254704620898291
full-mesh,3,srv02,st08,1,2.891125035458893
full-mesh,3,srv02,st08,2,3.220452066555662
full-mesh,3,srv02,st08,3,3.1684084517817928
full-mesh,3,srv02,st08,4,1.1215591220089334
full-mesh,3,srv02,st08,5,1.1353957680791855
full-mesh,3,srv02,st08,6,7.52924132372834
full-mesh,3,srv02,st08,7,1.10979338539157
full-mesh,3,srv02,st08,8,1.1070059587440106
full-mesh,3,srv03,st01,1,0.5440940837021644
full-mesh,3,srv03,st01,2,4.302674727951633
full-mesh,3,srv03,st01,3,0.662530032286473
full-mesh,3,srv03,st01,4,2.74961191832849
full-mesh,3,srv03,st01,5,6.538312727456968
full-mesh,3,srv03,st01,6,4.094140427157437
full-mesh,3,srv03,st01,7,0.5408391485651086
full-mesh,3,srv03,st01,8,6.595852990215392
full-mesh,3,srv03,st02,1,7.92529856546441
full-mesh,3,srv03,st02,2,0.5175899919422383
full-mesh,3,srv03,st02,3,0.6874709020334869
full-mesh,3,srv03,st02,4,1.2729031585102755
full-mesh,3,srv03,st02,5,0.7210818333230474
full-mesh,3,srv03,st02,6,0.9709596434418339
full-mesh,3,srv03,st02,7,0.4635407483463522
full-mesh,3,srv03,st02,8,0.46495194434356113
full-mesh,3,srv03,st03,1,0.4894848760250552
full-mesh,3,srv03,st03,2,0.4608676944481898
full-mesh,3,srv03,st03,3,3.697584525710899
full-mesh,3,srv03,st03,4,9.346109360882913
full-mesh,3,srv03,st03,5,6.129686698845324
full-mesh,3,srv03,st03,6,1.215928753577266
full-mesh,3,srv03,st03,7,0.43104902814863155
full-mesh,3,srv03,st03,8,6.76575708007426
full-mesh,3,srv03,st04,1,6.0429694546362605
full-mesh,3,srv03,st04,2,0.4784449655914088
full-mesh,3,srv03,st04,3,0.7346542806388153
full-mesh,3,srv03,st04,4,0.5002552193466806
full-mesh,3,srv03,st04,5,6.7093181448884724
full-mesh,3,srv03,st04,6,7.495658183124417
full-mesh,3,srv03,st04,7,2.453509369107925
full-mesh,3,srv03,st04,8,1.228836532693864
full-mesh,3,srv03,st05,1,4.543992845918773
full-mesh,3,srv03,st05,2,5.951665289904472
full-mesh,3,srv03,st05,3,0.716901820698406
full-mesh,3,srv03,st05,4,6.459268496327786
full-mesh,3,srv03,st05,5,0.4277154042728056
full-mesh,3,srv03,st05,6,0.9466912083990322
full-mesh,3,srv03,st05,7,2.7294889842218986
full-mesh,3,srv03,st05,8,0.44793092850307076
full-mesh,3,srv03,st06,1,2.602270548750563
full-mesh,3,srv03,st06,2,0.763046027938607
full-mesh,3,srv03,st06,3,0.6751324860678796
full-mesh,3,srv03,st06,4,4.00008363122223
full-mesh,3,srv03,st06,5,4.22506662688037
full-mesh,3,srv03,st06,6,2.7719110916268477
full-mesh,3,srv03,st06,7,12.063536235779674
full-mesh,3,srv03,st06,8,5.583484201596926
full-mesh,3,srv03,st07,1,0.5258950537407673
full-mesh,3,srv03,st07,2,0.687190682964252
full-mesh,3,srv03,st07,3,1.258235231054537
full-mesh,3,srv03,st07,4,1.2397717354941478
full-mesh,3,srv03,st07,5,0.4335644688667247
full-mesh,3,srv03,st07,6,0.45732322155422966
full-mesh,3,srv03,st07,7,0.651482649548478
full-mesh,3,srv03,st07,8,7.60768542886969
full-mesh,3,srv03,st08,1,0.4887379664730936
full-mesh,3,srv03,st08,2,9.297870191611704
full-mesh,3,srv03,st08,3,0.4878466829041123
full-mesh,3,srv03,st08,4,0.7133545329676603
full-mesh,3,srv03,st08,5,1.250331038093309
full-mesh,3,srv03,st08,6,3.3090213209557287
full-mesh,3,srv03,st08,7,6.676587739089632
full-mesh,3,srv03,st08,8,0.7267893220589208
st-to-st,1,st01,st05,1,8.74163570815729
st-to-st,1,st01,st05,2,13.993319253281124
st-to-st,1,st01,st05,3,15.21048370600983
st-to-st,1,st01,st05,4,7.998111053235428
st-to-st,1,st01,st05,5,13.552613342234187
st-to-st,1,st01,st05,6,8.420248508627072
st-to-st,1,st01,st05,7,11.488937025946775
st-to-st,1,st01,st05,8,14.77223320015778
st-to-st,1,st01,st06,1,14.033054627378663
st-to-st,1,st01,st06,2,8.167036468340884
st-to-st,1,st01,st06,3,13.790525534238562
st-to-st,1,st01,st06,4,7.690886729411885
st-to-st,1,st01,st06,5,13.447473853233578
st-to-st,1,st01,st06,6,13.214255157987255
st-to-st,1,st01,st06,7,7.46439633672606
st-to-st,1,st01,st06,8,14.805629784373926
st-to-st,1,st01,st07,1,8.478189112740965
st-to-st,1,st01,st07,2,9.36296127547115
st-to-st,1,st01,st07,3,7.730425345897682
st-to-st,1,st01,st07,4,12.433375394564353
st-to-st,1,st01,st07,5,10.591357607865687
st-to-st,1,st01,st07,6,13.67161078137827
st-to-st,1,st01,st07,7,11.869429805601404
st-to-st,1,st01,st07,8,9.375325628937775
st-to-st,1,st01,st08,1,10.315247441374584
st-to-st,1,st01,st08,2,8.703181737598044
st-to-st,1,st01,st08,3,14.246160001257996
st-to-st,1,st01,st08,4,7.870755457130755
st-to-st,1,st01,st08,5,8.407755342356204
st-to-st,1,st01,st08,6,12.80135899202194
st-to-st,1,st01,st08,7,12.960567159116687
st-to-st,1,st01,st08,8,16.535703641758268
st-to-st,1,st02,st05,1,8.829936531449814
st-to-st,1,st02,st05,2,9.005654639936376
st-to-st,1,st02,st05,3,8.500799855134474
st-to-st,1,st02,st05,4,8.74342095462665
st-to-st,1,st02,st05,5,10.782028883522543
st-to-st,1,st02,st05,6,15.81567396250088
st-to-st,1,st02,st05,7,8.565575127429206
st-to-st,1,st02,st05,8,8.47810273254098
st-to-st,1,st02,st06,1,9.683722290056677
st-to-st,1,st02,st06,2,8.386027342438945
st-to-st,1,st02,st06,3,8.477318007542785
st-to-st,1,st02,st06,4,15.894379808110731
st-to-st,1,st02,st06,5,14.70537733077074
st-to-st,1,st02,st06,6,8.972087635189794
st-to-st,1,st02,st06,7,8.989520023501079
st-to-st,1,st02,st06,8,11.580741874012489
st-to-st,1,st02,st07,1,7.628824431084946
st-to-st,1,st02,st07,2,13.052745549173025
st-to-st,1,st02,st07,3,14.117999390856857
st-to-st,1,st02,st07,4,9.200753229786555
st-to-st,1,st02,st07,5,6.707739428166938
st-to-st,1,st02,st07,6,8.139130041627615
st-to-st,1,st02,st07,7,12.755827121312992
st-to-st,1,st02,st07,8,8.193393238714453
st-to-st,1,st02,st08,1,11.182617250969832
st-to-st,1,st02,st08,2,10.38352183651619
st-to-st,1,st02,st08,3,8.575364209206432
st-to-st,1,st02,st08,4,13.743698393662994
st-to-st,1,st02,st08,5,12.76075423650728
st-to-st,1,st02,st08,6,19.2407233721063
st-to-st,1,st02,st08,7,8.394958261400966
st-to-st,1,st02,st08,8,9.78404735965898
st-to-st,1,st03,st05,1,8.848334804216712
st-to-st,1,st03,st05,2,10.813099358643914
st-to-st,1,st03,st05,3,12.58093482743645
st-to-st,1,st03,st05,4,8.754068887021576
st-to-st,1,st03,st05,5,6.48515082446235
st-to-st,1,st03,st05,6,8.609310236927657
st-to-st,1,st03,st05,7,9.438519136733754
st-to-st,1,st03,st05,8,6.146368485236116
st-to-st,1,st03,st06,1,11.309116757511292
st-to-st,1,st03,st06,2,6.413263200726008
st-to-st,1,st03,st06,3,13.210564602777604
st-to-st,1,st03,st06,4,12.789345911198538
st-to-st,1,st03,st06,5,6.315964784986295
st-to-st,1,st03,st06,6,8.119939453101594
st-to-st,1,st03,st06,7,8.122604564623877
st-to-st,1,st03,st06,8,7.468940088913694
st-to-st,1,st03,st07,1,13.119034788925145
st-to-st,1,st03,st07,2,6.550324986053497
st-to-st,1,st03,st07,3,13.38656270913088
st-to-st,1,st03,st07,4,5.7440319313586725
st-to-st,1,st03,st07,5,16.354142148732123
st-to-st,1,st03,st07,6,5.707830269724836
st-to-st,1,st03,st07,7,6.85515992879017
st-to-st,1,st03,st07,8,12.001248412018633
st-to-st,1,st03,st08,1,8.65681131572789
st-to-st,1,st03,st08,2,8.086694093446459
st-to-st,1,st03,st08,3,7.722497317177155
st-to-st,1,st03,st08,4,8.214972762193002
st-to-st,1,st03,st08,5,8.6695207822782
st-to-st,1,st03,st08,6,8.342530543355906
st-to-st,1,st03,st08,7,9.337460265151403
st-to-st,1,st03,st08,8,12.366048812513446
st-to-st,1,st04,st05,1,12.921512701321788
st-to-st,1,st04,st05,2,9.347279271613239
st-to-st,1,st04,st05,3,12.542541197687768
st-to-st,1,st04,st05,4,13.957834176719242
st-to-st,1,st04,st05,5,15.861796797651316
st-to-st,1,st04,st05,6,11.73391719615924
st-to-st,1,st04,st05,7,13.095357249737718
st-to-st,1,st04,st05,8,8.481682842053958
st-to-st,1,st04,st06,1,9.8683924228246
st-to-st,1,st04,st06,2,8.277802702166019
st-to-st,1,st04,st06,3,7.979315637839783
st-to-st,1,st04,st06,4,12.829015006147392
st-to-st,1,st04,st06,5,7.1215896689508
st-to-st,1,st04,st06,6,13.286844591925085
st-to-st,1,st04,st06,7,12.360088110055019
st-to-st,1,st04,st06,8,7.179951035558476
st-to-st,1,st04,st07,1,10.081291727675685
st-to-st,1,st04,st07,2,7.331076400479967
st-to-st,1,st04,st07,3,11.123176986694054
st-to-st,1,st04,st07,4,10.980654493154244
st-to-st,1,st04,st07,5,9.788094109685144
st-to-st,1,st04,st07,6,10.314738337982515
st-to-st,1,st04,st07,7,12.117710577002557
st-to-st,1,st04,st07,8,11.080893405795912
st-to-st,1,st04,st08,1,10.309173026646315
st-to-st,1,st04,st08,2,9.305208409999755
st-to-st,1,st04,st08,3,12.784547206782273
st-to-st,1,st04,st08,4,9.399055661688552
st-to-st,1,st04,st08,5,9.941910457886536
st-to-st,1,st04,st08,6,12.626518571140574
st-to-st,1,st04,st08,7,10.6126474261949
st-to-st,1,st04,st08,8,10.167960874791868
st-to-st,2,st01,st05,1,12.197873821166937
st-to-st,2,st01,st05,2,10.633188188461292
st-to-st,2,st01,st05,3,11.953361654048749
st-to-st,2,st01,st05,4,11.43979653820417
st-to-st,2,st01,st05,5,8.432207317754058
st-to-st,2,st01,st05,6,12.030356881800447
st-to-st,2,st01,st05,7,13.133053671918555
st-to-st,2,st01,st05,8,8.019684512084453
st-to-st,2,st01,st06,1,5.270911780392955
st-to-st,2,st01,st06,2,10.267580436480923
st-to-st,2,st01,st06,3,6.160635642205363
st-to-st,2,st01,st06,4,13.258910142945338
st-to-st,2,st01,st06,5,12.218512031843362
st-to-st,2,st01,st06,6,12.036245429011508
st-to-st,2,st01,st06,7,5.12364973247478
st-to-st,2,st01,st06,8,12.359290460254313
st-to-st,2,st01,st07,1,11.359870792592199
st-to-st,2,st01,st07,2,13.543476613732187
st-to-st,2,st01,st07,3,12.559873143248092
st-to-st,2,st01,st07,4,9.591149640564149
st-to-st,2,st01,st07,5,16.752453991252537
st-to-st,2,st01,st07,6,9.17210127000251
st-to-st,2,st01,st07,7,15.735165171159633
st-to-st,2,st01,st07,8,9.920095162230506
st-to-st,2,st01,st08,1,8.274322010131698
st-to-st,2,st01,st08,2,11.131020872965463
st-to-st,2,st01,st08,3,16.31928743268192
st-to-st,2,st01,st08,4,10.667772644885924
st-to-st,2,st01,st08,5,8.97186819847929
st-to-st,2,st01,st08,6,12.128907275807746
st-to-st,2,st01,st08,7,9.40145305206715
st-to-st,2,st01,st08,8,11.73193722956322
st-to-st,2,st02,st05,1,7.599750899663057
st-to-st,2,st02,st05,2,12.005714112049523
st-to-st,2,st02,st05,3,12.113410425210756
st-to-st,2,st02,st05,4,12.17256693962062
st-to-st,2,st02,st05,5,16.404922821387416
st-to-st,2,st02,st05,6,9.611360744838505
st-to-st,2,st02,st05,7,7.5120472164825856
st-to-st,2,st02,st05,8,7.5564364473839305
st-to-st,2,st02,st06,1,10.466456393945911
st-to-st,2,st02,st06,2,10.478558666960588
st-to-st,2,st02,st06,3,9.766971228007357
st-to-st,2,st02,st06,4,9.676619240302115
st-to-st,2,st02,st06,5,13.793489210074636
st-to-st,2,st02,st06,6,14.85634840006759
st-to-st,2,st02,st06,7,10.89798762342593
st-to-st,2,st02,st06,8,11.157247147141069
st-to-st,2,st02,st07,1,6.250901410974627
st-to-st,2,st02,st07,2,7.1853013563617605
st-to-st,2,st02,st07,3,14.499017224386353
st-to-st,2,st02,st07,4,6.279955456380106
st-to-st,2,st02,st07,5,13.79660837027524
st-to-st,2,st02,st07,6,14.331945540731386
st-to-st,2,st02,st07,7,8.142555694458073
st-to-st,2,st02,st07,8,10.17459563011729
st-to-st,2,st02,st08,1,11.158802328899492
st-to-st,2,st02,st08,2,16.94288401903036
st-to-st,2,st02,st08,3,7.912911199613236
st-to-st,2,st02,st08,4,13.155031642974967
st-to-st,2,st02,st08,5,10.138956094532137
st-to-st,2,st02,st08,6,10.749135445126093
st-to-st,2,st02,st08,7,9.005593607213815
st-to-st,2,st02,st08,8,13.2520242076548
st-to-st,2,st03,st05,1,13.27210175082785
st-to-st,2,st03,st05,2,5.872513342683386
st-to-st,2,st03,st05,3,13.78388798916373
st-to-st,2,st03,st05,4,13.196343057189946
st-to-st,2,st03,st05,5,10.799921690686748
st-to-st,2,st03,st05,6,12.538937599768055
st-to-st,2,st03,st05,7,14.407691363957644
st-to-st,2,st03,st05,8,11.6404062887201
st-to-st,2,st03,st06,1,11.969133611038
st-to-st,2,st03,st06,2,11.148379763665702
st-to-st,2,st03,st06,3,11.582705553853344
st-to-st,2,st03,st06,4,13.429103523787962
st-to-st,2,st03,st06,5,10.77050190838626
st-to-st,2,st03,st06,6,7.017317163849754
st-to-st,2,st03,st06,7,13.984233137521407
st-to-st,2,st03,st06,8,6.988708721297206
st-to-st,2,st03,st07,1,11.934979172027912
st-to-st,2,st03,st07,2,5.88015258454644
st-to-st,2,st03,st07,3,10.781029755939874
st-to-st,2,st03,st07,4,8.617942575271593
st-to-st,2,st03,st07,5,5.891249932406746
st-to-st,2,st03,st07,6,7.433781284989065
st-to-st,2,st03,st07,7,12.729182279920094
st-to-st,2,st03,st07,8,6.88996754948824
st-to-st,2,st03,st08,1,16.05097394096895
st-to-st,2,st03,st08,2,10.812812128712642
st-to-st,2,st03,st08,3,13.384174642240819
st-to-st,2,st03,st08,4,9.06473388055365
st-to-st,2,st03,st08,5,9.506629264433867
st-to-st,2,st03,st08,6,11.313829036916506
st-to-st,2,st03,st08,7,9.553028214206051
st-to-st,2,st03,st08,8,8.66434414854121
st-to-st,2,st04,st05,1,11.05413656903856
st-to-st,2,st04,st05,2,10.845454854699494
st-to-st,2,st04,st05,3,12.414906145839733
st-to-st,2,st04,st05,4,13.259441445719471
st-to-st,2,st04,st05,5,12.347452896788546
st-to-st,2,st04,st05,6,11.164978523078886
st-to-st,2,st04,st05,7,12.466464912084506
st-to-st,2,st04,st05,8,12.226693274806891
st-to-st,2,st04,st06,1,14.75104361348092
st-to-st,2,st04,st06,2,10.548249878386283
st-to-st,2,st04,st06,3,10.7951615527406
st-to-st,2,st04,st06,4,11.296010310593205
st-to-st,2,st04,st06,5,13.161981698213733
st-to-st,2,st04,st06,6,10.031170153512655
st-to-st,2,st04,st06,7,11.341841493379361
st-to-st,2,st04,st06,8,8.744843079659724
st-to-st,2,st04,st07,1,7.884590955633496
st-to-st,2,st04,st07,2,9.687180882121753
st-to-st,2,st04,st07,3,10.340471292120274
st-to-st,2,st04,st07,4,11.617919310323188
st-to-st,2,st04,st07,5,8.281833397853868
st-to-st,2,st04,st07,6,7.317318332336046
st-to-st,2,st04,st07,7,13.284042070638757
st-to-st,2,st04,st07,8,13.44110929086953
st-to-st,2,st04,st08,1,11.385308984743023
st-to-st,2,st04,st08,2,10.700552938057486
st-to-st,2,st04,st08,3,10.821836852151728
st-to-st,2,st04,st08,4,9.662911381955814
st-to-st,2,st04,st08,5,11.246374241652356
st-to-st,2,st04,st08,6,12.202140417706259
st-to-st,2,st04,st08,7,12.410140582771051
st-to-st,2,st04,st08,8,10.350813120937744
st-to-st,3,st01,st05,1,11.89028404112318
st-to-st,3,st01,st05,2,11.67467297464167
st-to-st,3,st01,st05,3,8.6961819441971
st-to-st,3,st01,st05,4,11.87652163262436
st-to-st,3,st01,st05,5,12.625886959894382
st-to-st,3,st01,st05,6,8.953517138032169
st-to-st,3,st01,st05,7,16.102105323990557
st-to-st,3,st01,st05,8,11.888449053323338
st-to-st,3,st01,st06,1,8.753725717031415
st-to-st,3,st01,st06,2,10.748079919487116
st-to-st,3,st01,st06,3,8.695128122067986
st-to-st,3,st01,st06,4,8.89366614103071
st-to-st,3,st01,st06,5,8.70871584353654
st-to-st,3,st01,st06,6,15.067079182141233
st-to-st,3,st01,st06,7,15.445573683280267
st-to-st,3,st01,st06,8,15.464181434320325
st-to-st,3,st01,st07,1,10.014873346419845
st-to-st,3,st01,st07,2,11.217187674850235
st-to-st,3,st01,st07,3,8.608437772943239
st-to-st,3,st01,st07,4,8.442283428998302
st-to-st,3,st01,st07,5,15.998207925071501
st-to-st,3,st01,st07,6,13.66974462918869
st-to-st,3,st01,st07,7,8.668817815891414
st-to-st,3,st01,st07,8,15.516404017966163
st-to-st,3,st01,st08,1,12.688406435307368
st-to-st,3,st01,st08,2,8.886710106878876
st-to-st,3,st01,st08,3,12.72691950282496
st-to-st,3,st01,st08,4,13.010767145534329
st-to-st,3,st01,st08,5,9.506357619847435
st-to-st,3,st01,st08,6,11.68188937014959
st-to-st,3,st01,st08,7,9.46874894313825
st-to-st,3,st01,st08,8,8.365134383651375
st-to-st,3,st02,st05,1,9.711260225767077
st-to-st,3,st02,st05,2,14.063219884777313
st-to-st,3,st02,st05,3,15.08433634240215
st-to-st,3,st02,st05,4,9.877807628671695
st-to-st,3,st02,st05,5,11.195113700281652
st-to-st,3,st02,st05,6,11.320854368056965
st-to-st,3,st02,st05,7,8.721325531377559
st-to-st,3,st02,st05,8,17.137605426060453
st-to-st,3,st02,st06,1,12.610677565545961
st-to-st,3,st02,st06,2,9.156763271513435
st-to-st,3,st02,st06,3,12.160463338868523
st-to-st,3,st02,st06,4,10.420895020587647
st-to-st,3,st02,st06,5,11.537266571439389
st-to-st,3,st02,st06,6,13.411889982785107
st-to-st,3,st02,st06,7,10.31927165539975
st-to-st,3,st02,st06,8,11.402438667325093
st-to-st,3,st02,st07,1,11.175345185484764
st-to-st,3,st02,st07,2,13.173743405802895
st-to-st,3,st02,st07,3,11.074158253297252
st-to-st,3,st02,st07,4,9.59264787349328
st-to-st,3,st02,st07,5,11.351723270649265
st-to-st,3,st02,st07,6,13.417710516914754
st-to-st,3,st02,st07,7,10.363053543330091
st-to-st,3,st02,st07,8,11.600627395291863
st-to-st,3,st02,st08,1,12.611377734849405
st-to-st,3,st02,st08,2,10.965425934886467
st-to-st,3,st02,st08,3,11.53721192102665
st-to-st,3,st02,st08,4,12.292736796373358
st-to-st,3,st02,st08,5,11.623674710644938
st-to-st,3,st02,st08,6,10.948225126259523
st-to-st,3,st02,st08,7,10.555057544766358
st-to-st,3,st02,st08,8,6.956335558598242
st-to-st,3,st03,st05,1,9.10977717882526
st-to-st,3,st03,st05,2,9.333007757887659
st-to-st,3,st03,st05,3,8.825930851261834
st-to-st,3,st03,st05,4,7.352226303518867
st-to-st,3,st03,st05,5,9.937505016256026
st-to-st,3,st03,st05,6,9.149945925525456
st-to-st,3,st03,st05,7,9.096906053332683
st-to-st,3,st03,st05,8,7.70741431749381
st-to-st,3,st03,st06,1,7.888563273666977
st-to-st,3,st03,st06,2,11.26607437782854
st-to-st,3,st03,st06,3,11.576248262557858
st-to-st,3,st03,st06,4,10.341485846657495
st-to-st,3,st03,st06,5,17.949833574716617
st-to-st,3,st03,st06,6,9.467612847136142
st-to-st,3,st03,st06,7,11.8979913002686
st-to-st,3,st03,st06,8,8.007094663540858
st-to-st,3,st03,st07,1,8.60610512795028
st-to-st,3,st03,st07,2,10.33025078173706
st-to-st,3,st03,st07,3,14.24845303298946
st-to-st,3,st03,st07,4,11.84417622292516
st-to-st,3,st03,st07,5,13.269091430692507
st-to-st,3,st03,st07,6,9.238399782695195
st-to-st,3,st03,st07,7,11.453628696027744
st-to-st,3,st03,st07,8,14.1627719998763
st-to-st,3,st03,st08,1,5.739942324336553
st-to-st,3,st03,st08,2,10.814385482353332
st-to-st,3,st03,st08,3,6.763256190589737
st-to-st,3,st03,st08,4,14.535757975511663
st-to-st,3,st03,st08,5,11.665306220203227
st-to-st,3,st03,st08,6,7.123002001140873
st-to-st,3,st03,st08,7,6.647642957181866
st-to-st,3,st03,st08,8,6.638904900088081
st-to-st,3,st04,st05,1,9.98709698866985
st-to-st,3,st04,st05,2,7.1148569381201145
st-to-st,3,st04,st05,3,9.939793350242969
st-to-st,3,st04,st05,4,9.194268435318566
st-to-st,3,st04,st05,5,12.656058533161806
st-to-st,3,st04,st05,6,15.673901341097181
st-to-st,3,st04,st05,7,10.294210192321914
st-to-st,3,st04,st05,8,14.03607348105062
st-to-st,3,st04,st06,1,8.86264252346392
st-to-st,3,st04,st06,2,10.76141289757141
st-to-st,3,st04,st06,3,8.552787476162667
st-to-st,3,st04,st06,4,11.210097825768933
st-to-st,3,st04,st06,5,11.75810361506965
st-to-st,3,st04,st06,6,9.04521937054267
st-to-st,3,st04,st06,7,12.506791457467314
st-to-st,3,st04,st06,8,8.69744562559858
st-to-st,3,st04,st07,1,10.56337152355945
st-to-st,3,st04,st07,2,13.89093906530027
st-to-st,3,st04,st07,3,10.741671207103705
st-to-st,3,st04,st07,4,9.185291041245996
st-to-st,3,st04,st07,5,10.741409065937013
st-to-st,3,st04,st07,6,8.99948101327605
st-to-st,3,st04,st07,7,10.631702987676876
st-to-st,3,st04,st07,8,8.77491341381085
st-to-st,3,st04,st08,1,10.998119113388599
st-to-st,3,st04,st08,2,7.336940672969967
st-to-st,3,st04,st08,3,9.568234655147855
st-to-st,3,st04,st08,4,13.626059037016395
st-to-st,3,st04,st08,5,14.768601721445343
st-to-st,3,st04,st08,6,15.053986173844482
st-to-st,3,st04,st08,7,9.21967415893837
st-to-st,3,st04,st08,8,6.356313907186337
rds02-fanout,1,rds02,st01,1,5.443779716393713
rds02-fanout,1,rds02,st01,2,5.12815047789956
rds02-fanout,1,rds02,st01,3,5.249040543776298
rds02-fanout,1,rds02,st01,4,4.0672713381745975
rds02-fanout,1,rds02,st01,5,5.02390627942399
rds02-fanout,1,rds02,st01,6,4.34365390295098
rds02-fanout,1,rds02,st01,7,5.4307033171465475
rds02-fanout,1,rds02,st01,8,6.01483782411149
rds02-fanout,1,rds02,st02,1,5.789604504369402
rds02-fanout,1,rds02,st02,2,4.91567638323006
rds02-fanout,1,rds02,st02,3,5.522528435553484
rds02-fanout,1,rds02,st02,4,5.271792371602142
rds02-fanout,1,rds02,st02,5,6.070705015863205
rds02-fanout,1,rds02,st02,6,6.1721091636992504
rds02-fanout,1,rds02,st02,7,4.896365468390107
rds02-fanout,1,rds02,st02,8,7.1929662590620405
rds02-fanout,1,rds02,st03,1,8.385571449200814
rds02-fanout,1,rds02,st03,2,3.9682634842602744
rds02-fanout,1,rds02,st03,3,5.391985267868738
rds02-fanout,1,rds02,st03,4,6.0093231265973
rds02-fanout,1,rds02,st03,5,6.098450460766178
rds02-fanout,1,rds02,st03,6,4.715316566100307
rds02-fanout,1,rds02,st03,7,4.298340449772962
rds02-fanout,1,rds02,st03,8,4.740307171563345
rds02-fanout,1,rds02,st04,1,5.141882129828568
rds02-fanout,1,rds02,st04,2,5.43026896962577
rds02-fanout,1,rds02,st04,3,6.28716340155985
rds02-fanout,1,rds02,st04,4,6.475465922394586
rds02-fanout,1,rds02,st04,5,5.936772167895208
rds02-fanout,1,rds02,st04,6,6.037564259673802
rds02-fanout,1,rds02,st04,7,6.166798333137644
rds02-fanout,1,rds02,st04,8,6.05067116367622
rds02-fanout,1,rds02,st05,1,5.93194055712927
rds02-fanout,1,rds02,st05,2,7.751621233874699
rds02-fanout,1,rds02,st05,3,5.01947883002655
rds02-fanout,1,rds02,st05,4,8.220806126733505
rds02-fanout,1,rds02,st05,5,4.137075693694558
rds02-fanout,1,rds02,st05,6,7.750397919134031
rds02-fanout,1,rds02,st05,7,5.590067776924396
rds02-fanout,1,rds02,st05,8,5.305996618216142
rds02-fanout,1,rds02,st06,1,5.24231334135598
rds02-fanout,1,rds02,st06,2,5.346557560680045
rds02-fanout,1,rds02,st06,3,5.657280480978771
rds02-fanout,1,rds02,st06,4,5.8329140776605595
rds02-fanout,1,rds02,st06,5,5.785772622232785
rds02-fanout,1,rds02,st06,6,5.896133434476117
rds02-fanout,1,rds02,st06,7,5.972328706270406
rds02-fanout,1,rds02,st06,8,6.23307032442884
rds02-fanout,1,rds02,st07,1,5.803384217760062
rds02-fanout,1,rds02,st07,2,9.15720212240682
rds02-fanout,1,rds02,st07,3,5.0589942763894795
rds02-fanout,1,rds02,st07,4,6.386951329327552
rds02-fanout,1,rds02,st07,5,4.281618397365722
rds02-fanout,1,rds02,st07,6,5.64675562638704
rds02-fanout,1,rds02,st07,7,5.580477921195166
rds02-fanout,1,rds02,st07,8,8.65485469043834
rds02-fanout,1,rds02,st08,1,5.081609342330563
rds02-fanout,1,rds02,st08,2,8.978219069903865
rds02-fanout,1,rds02,st08,3,4.341852918739148
rds02-fanout,1,rds02,st08,4,8.24431708528961
rds02-fanout,1,rds02,st08,5,5.343180433048837
rds02-fanout,1,rds02,st08,6,6.46622785027169
rds02-fanout,1,rds02,st08,7,5.068327630024173
rds02-fanout,1,rds02,st08,8,5.946318717225513
rds02-fanout,2,rds02,st01,1,5.3019132805616325
rds02-fanout,2,rds02,st01,2,5.137595168539742
rds02-fanout,2,rds02,st01,3,5.19644560642687
rds02-fanout,2,rds02,st01,4,7.476670702022299
rds02-fanout,2,rds02,st01,5,5.295752989736029
rds02-fanout,2,rds02,st01,6,5.298418080093206
rds02-fanout,2,rds02,st01,7,6.093488806648466
rds02-fanout,2,rds02,st01,8,6.470446177168237
rds02-fanout,2,rds02,st02,1,6.751590187840446
rds02-fanout,2,rds02,st02,2,7.347514051290669
rds02-fanout,2,rds02,st02,3,7.2875721494832115
rds02-fanout,2,rds02,st02,4,7.24222251823238
rds02-fanout,2,rds02,st02,5,6.714847374852056
rds02-fanout,2,rds02,st02,6,6.173928507302406
rds02-fanout,2,rds02,st02,7,6.018831020847252
rds02-fanout,2,rds02,st02,8,6.79156601885635
rds02-fanout,2,rds02,st03,1,6.555809783637075
rds02-fanout,2,rds02,st03,2,5.353243595059636
rds02-fanout,2,rds02,st03,3,4.205547629052021
rds02-fanout,2,rds02,st03,4,6.206726991748475
rds02-fanout,2,rds02,st03,5,6.177660060403858
rds02-fanout,2,rds02,st03,6,5.4760560766614965
rds02-fanout,2,rds02,st03,7,5.433370984336695
rds02-fanout,2,rds02,st03,8,5.142876430736281
rds02-fanout,2,rds02,st04,1,6.789705062098707
rds02-fanout,2,rds02,st04,2,5.375674687886485
rds02-fanout,2,rds02,st04,3,6.921736571163108
rds02-fanout,2,rds02,st04,4,4.719580322691214
rds02-fanout,2,rds02,st04,5,6.568239900137275
rds02-fanout,2,rds02,st04,6,6.735354566640033
rds02-fanout,2,rds02,st04,7,6.292773763588285
rds02-fanout,2,rds02,st04,8,6.630148784433852
rds02-fanout,2,rds02,st05,1,6.95255172410345
rds02-fanout,2,rds02,st05,2,6.228221092665293
rds02-fanout,2,rds02,st05,3,5.224364109822266
rds02-fanout,2,rds02,st05,4,4.94025034564817
rds02-fanout,2,rds02,st05,5,6.5457574355866095
rds02-fanout,2,rds02,st05,6,4.425586322586376
rds02-fanout,2,rds02,st05,7,4.149030867070149
rds02-fanout,2,rds02,st05,8,7.405962864284715
rds02-fanout,2,rds02,st06,1,4.86278345132901
