epoch,rep,client,server,sent_gbps,recv_gbps,retransmits,duration_s,n_intervals,n_streams,mean_gbps,std_gbps,cv_pct,min_gbps,max_gbps,p10_gbps,p90_gbps,stream_cv_pct,host_cpu_total,host_cpu_user,host_cpu_system,remote_cpu_total,tcp_cc,mode
1775008658,1,srv02,st01,110.58714517424487,110.58778961229383,1,120.001499,120,8,110.57985771030138,3.7538984238051025,3.394739784925042,95.8268776924362,120.20705545224963,105.60030903090082,115.14577729365237,6.021737343729962,244.67896410281708,5.016140999505354,239.66282393661064,261.2444802442118,bbr,per-pair
1775008843,2,srv02,st01,106.82099859920265,106.82164923414513,0,120.000941,120,8,106.81502930426899,2.721367253695973,2.5477381520385074,100.30426035619674,113.26914805501852,103.13861763576787,110.22387341071209,7.870995604132338,229.08874819934636,4.27827530469544,224.8104728946509,250.39339349134116,bbr,per-pair
1775009029,3,srv02,st01,110.61246343128991,110.6130980880071,0,120.000883,120,8,110.60339488179967,3.1882261064331856,2.8825752680018537,102.65223397370366,120.22862165804746,106.46078263574331,114.57299178138082,7.785208657278854,248.45454666662224,4.88172350347154,243.57282482975626,258.797259500846,bbr,per-pair
1775009214,1,srv02,st02,108.14401480607928,108.14437083743884,4,120.000438,120,8,108.13428006909005,3.8238243314085922,3.536181430130614,94.14050113704818,117.98207490754126,103.82357309097205,112.68218103786042,6.280821159469449,237.3956445678219,4.853200022149274,232.5424453789786,250.56227579584828,bbr,per-pair
1775009400,2,srv02,st02,114.44512137007045,114.44549888066057,1,120.001537,120,8,114.43886847265715,4.6013390744133735,4.020783441696446,99.56223284060857,122.18339569220285,108.42853373845332,119.46159023931979,8.06288637479605,240.7649666773862,4.8561913157745975,235.90877369501428,266.2182436857785,bbr,per-pair
1775009585,3,srv02,st02,115.60807400158627,115.60848826264663,4,120.000779,120,8,115.60103735903957,3.1694392083343073,2.741704815753947,107.24776710351716,122.33713009607239,111.18852213056643,119.34443807311548,6.742864215976057,253.458938957991,4.970081570611318,248.48885738737968,268.2300755051996,bbr,per-pair
1775009770,1,srv02,st03,111.24184505388133,111.24175593266898,0,120.001599,120,8,111.23674095431309,6.350950066571887,5.70939962110211,89.66461980792202,120.631573335523,105.45337291071993,117.5830159789168,10.69724160326393,237.6995068073735,4.678205679366954,233.02130029470965,258.8493141995555,bbr,per-pair
1775009956,2,srv02,st03,114.99481269126142,114.99473123712168,0,120.00068,120,8,114.98809843388457,4.196512252932101,3.6495187850636523,96.15295110833729,125.35511628612171,110.24780729694332,119.67799772451933,9.142201403462812,238.78990166518057,4.9515698158118635,233.83833101606305,270.80166540942463,bbr,per-pair
1775010141,3,srv02,st03,106.47613288080272,106.47605957248044,0,120.00072,120,8,106.46905001546013,3.628028000840651,3.4075893419860828,98.53489701990625,116.71868954735329,102.30442185935111,111.36533972951659,7.696615686265372,230.4483150302285,4.46840165550831,225.97991254141624,253.67851915956376,bbr,per-pair
1775010327,1,srv02,st04,110.91671233542644,110.91662713294991,0,120.000748,120,8,110.90869876264236,3.590872907527486,3.2376837413018213,100.85143855858296,121.06422716751277,106.83852150589983,115.08928956042466,6.082435999592693,247.2712134630204,4.787535277389077,242.48367735232765,264.0897385497142,bbr,per-pair
1775010512,2,srv02,st04,107.77556120867182,107.77548193076473,0,120.000913,120,8,107.76881690799901,3.833137100717231,3.556814680437232,94.71386831241789,114.32224494090597,103.53943065160749,111.6885607255001,6.823496470399918,246.01876209310754,4.683040212189716,241.3357218809178,258.4369923219813,bbr,per-pair
